  File "C:\Users\pavel\PycharmProjects\ProjectLab5\.venv\lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
  File "C:\Users\pavel\PycharmProjects\ProjectLab5\.venv\lib\site-packages\django\contrib\auth\decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
  File "C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py", line 184, in add_car
    return render(request, 'car_detail.html', {'form': form})
  File "C:\Users\pavel\PycharmProjects\ProjectLab5\.venv\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "C:\Users\pavel\PycharmProjects\ProjectLab5\.venv\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "C:\Users\pavel\PycharmProjects\ProjectLab5\.venv\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: car_detail.html
[2025-05-14 15:26:44,827] ERROR [django.server] "GET /car_list/detail/ HTTP/1.1" 500 94006
[2025-05-14 15:28:40,971] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:28:41,769] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:28:41,930] INFO [django.server] "GET / HTTP/1.1" 200 4012
[2025-05-14 15:28:44,154] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:32:59,708] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:33:00,062] INFO [django.server] "GET / HTTP/1.1" 200 4012
[2025-05-14 15:33:02,541] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:33:32,426] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 15:33:32,823] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:33:38,001] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:33:38,111] INFO [django.server] "GET / HTTP/1.1" 200 4012
[2025-05-14 15:33:40,098] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:33:43,514] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:33:43,685] INFO [django.server] - Broken pipe from ('127.0.0.1', 52167)
[2025-05-14 15:34:18,147] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:34:18,381] INFO [django.server] "GET / HTTP/1.1" 200 4012
[2025-05-14 15:34:20,606] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:34:30,619] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:34:31,453] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:34:31,610] INFO [django.server] "GET / HTTP/1.1" 200 4012
[2025-05-14 15:34:33,549] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:35:31,346] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 15:35:31,861] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:35:32,716] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:35:32,863] INFO [django.server] "GET / HTTP/1.1" 200 4011
[2025-05-14 15:35:35,005] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:35:35,670] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:35:58,720] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\urls.py changed, reloading.
[2025-05-14 15:35:59,111] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:35:59,905] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:36:00,067] INFO [django.server] "GET / HTTP/1.1" 200 4010
[2025-05-14 15:36:02,803] INFO [django.server] "GET /car_list HTTP/1.1" 200 164
[2025-05-14 15:36:15,752] INFO [django.server] "GET /logout HTTP/1.1" 302 0
[2025-05-14 15:36:15,757] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:36:16,056] INFO [django.server] "GET /home HTTP/1.1" 200 4015
[2025-05-14 15:36:20,302] INFO [django.server] "GET /login HTTP/1.1" 200 1229
[2025-05-14 15:36:25,681] INFO [django.server] "POST /login HTTP/1.1" 302 0
[2025-05-14 15:36:25,687] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:36:25,940] INFO [django.server] "GET /home HTTP/1.1" 200 4010
[2025-05-14 15:36:28,340] INFO [django.server] "GET /car_list HTTP/1.1" 200 164
[2025-05-14 15:40:26,202] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:40:26,529] INFO [django.server] "GET / HTTP/1.1" 200 4010
[2025-05-14 15:40:28,594] INFO [django.server] "GET /car_list HTTP/1.1" 200 515
[2025-05-14 15:40:30,526] INFO [django.server] "GET /car_list/detail HTTP/1.1" 200 3569
[2025-05-14 15:40:35,505] INFO [django.server] "GET /car_list HTTP/1.1" 200 515
[2025-05-14 15:40:37,826] INFO [django.server] "GET /car_list/detail HTTP/1.1" 200 3569
[2025-05-14 15:42:48,346] INFO [django.server] "POST /car_list/detail HTTP/1.1" 302 0
[2025-05-14 15:42:48,375] ERROR [django.request] Internal Server Error: /car_list
